date,zone_id,price,rto,interconnection,data_source,peak_hours_count
2022-11-14,CAISO_NP15,92.720591875,CAISO,Western,collapsed_hourly,16
2022-11-15,CAISO_NP15,96.49897875,CAISO,Western,collapsed_hourly,16
2022-11-16,CAISO_NP15,99.42471625,CAISO,Western,collapsed_hourly,16
2022-11-17,CAISO_NP15,91.4408675,CAISO,Western,collapsed_hourly,16
2022-11-18,CAISO_NP15,91.44168625,CAISO,Western,collapsed_hourly,16
2022-11-19,CAISO_NP15,86.5543325,CAISO,Western,collapsed_hourly,16
2022-11-20,CAISO_NP15,80.206945,CAISO,Western,collapsed_hourly,16
2022-11-21,CAISO_NP15,96.80676875,CAISO,Western,collapsed_hourly,16
2022-11-22,CAISO_NP15,89.72724375,CAISO,Western,collapsed_hourly,16
2022-11-23,CAISO_NP15,91.5176925,CAISO,Western,collapsed_hourly,16
2022-11-24,CAISO_NP15,96.891596875,CAISO,Western,collapsed_hourly,16
2022-11-25,CAISO_NP15,103.523500625,CAISO,Western,collapsed_hourly,16
2022-11-26,CAISO_NP15,84.22582375,CAISO,Western,collapsed_hourly,16
2022-11-27,CAISO_NP15,82.471076875,CAISO,Western,collapsed_hourly,16
2022-11-28,CAISO_NP15,107.88128499999999,CAISO,Western,collapsed_hourly,16
2022-11-29,CAISO_NP15,118.746573125,CAISO,Western,collapsed_hourly,16
2022-12-01,CAISO_NP15,160.78652875,CAISO,Western,collapsed_hourly,16
2022-12-02,CAISO_NP15,183.1075975,CAISO,Western,collapsed_hourly,16
2022-12-03,CAISO_NP15,157.590820625,CAISO,Western,collapsed_hourly,16
2022-12-04,CAISO_NP15,137.45862125,CAISO,Western,collapsed_hourly,16
2022-12-05,CAISO_NP15,148.650823125,CAISO,Western,collapsed_hourly,16
2022-12-06,CAISO_NP15,155.21960625,CAISO,Western,collapsed_hourly,16
2022-12-07,CAISO_NP15,149.8596025,CAISO,Western,collapsed_hourly,16
2022-12-08,CAISO_NP15,190.67940875,CAISO,Western,collapsed_hourly,16
2022-12-09,CAISO_NP15,263.095825,CAISO,Western,collapsed_hourly,16
2022-12-10,CAISO_NP15,353.678609375,CAISO,Western,collapsed_hourly,16
2022-12-11,CAISO_NP15,355.552275,CAISO,Western,collapsed_hourly,16
2022-12-12,CAISO_NP15,410.98317125,CAISO,Western,collapsed_hourly,16
2022-12-13,CAISO_NP15,362.895145,CAISO,Western,collapsed_hourly,16
2022-12-14,CAISO_NP15,414.361026875,CAISO,Western,collapsed_hourly,16
2022-12-15,CAISO_NP15,268.894329375,CAISO,Western,collapsed_hourly,16
2022-12-16,CAISO_NP15,313.1446375,CAISO,Western,collapsed_hourly,16
2022-12-17,CAISO_NP15,263.31842375,CAISO,Western,collapsed_hourly,16
2022-12-18,CAISO_NP15,236.200674375,CAISO,Western,collapsed_hourly,16
2022-12-19,CAISO_NP15,291.577640625,CAISO,Western,collapsed_hourly,16
2022-12-20,CAISO_NP15,320.71074875,CAISO,Western,collapsed_hourly,16
2022-12-21,CAISO_NP15,280.329910625,CAISO,Western,collapsed_hourly,16
2022-12-22,CAISO_NP15,503.41479,CAISO,Western,collapsed_hourly,16
2022-12-23,CAISO_NP15,312.264044375,CAISO,Western,collapsed_hourly,16
2022-12-24,CAISO_NP15,297.833446875,CAISO,Western,collapsed_hourly,16
2022-12-25,CAISO_NP15,281.246804375,CAISO,Western,collapsed_hourly,16
2022-12-26,CAISO_NP15,296.3039975,CAISO,Western,collapsed_hourly,16
2022-12-27,CAISO_NP15,301.618760625,CAISO,Western,collapsed_hourly,16
2022-12-28,CAISO_NP15,210.615293125,CAISO,Western,collapsed_hourly,16
2022-12-29,CAISO_NP15,184.1736475,CAISO,Western,collapsed_hourly,16
2022-12-30,CAISO_NP15,132.031854375,CAISO,Western,collapsed_hourly,16
2023-01-01,CAISO_NP15,99.404713125,CAISO,Western,collapsed_hourly,16
2023-01-02,CAISO_NP15,129.05054,CAISO,Western,collapsed_hourly,16
2023-01-03,CAISO_NP15,159.662825625,CAISO,Western,collapsed_hourly,16
2023-01-04,CAISO_NP15,219.97751,CAISO,Western,collapsed_hourly,16
2023-01-05,CAISO_NP15,179.174716875,CAISO,Western,collapsed_hourly,16
2023-01-06,CAISO_NP15,149.9031275,CAISO,Western,collapsed_hourly,16
2023-01-07,CAISO_NP15,147.409633125,CAISO,Western,collapsed_hourly,16
2023-01-08,CAISO_NP15,131.45175375,CAISO,Western,collapsed_hourly,16
2023-01-09,CAISO_NP15,157.699320625,CAISO,Western,collapsed_hourly,16
2023-01-10,CAISO_NP15,152.52963625,CAISO,Western,collapsed_hourly,16
2023-01-11,CAISO_NP15,156.7392525,CAISO,Western,collapsed_hourly,16
2023-01-12,CAISO_NP15,145.76911625,CAISO,Western,collapsed_hourly,16
2023-01-13,CAISO_NP15,198.30788625,CAISO,Western,collapsed_hourly,16
2023-01-14,CAISO_NP15,132.63394,CAISO,Western,collapsed_hourly,16
2023-01-15,CAISO_NP15,124.178961875,CAISO,Western,collapsed_hourly,16
2023-01-16,CAISO_NP15,138.345928125,CAISO,Western,collapsed_hourly,16
2023-01-17,CAISO_NP15,136.90279625,CAISO,Western,collapsed_hourly,16
2023-01-18,CAISO_NP15,185.854193125,CAISO,Western,collapsed_hourly,16
2023-01-19,CAISO_NP15,166.401240625,CAISO,Western,collapsed_hourly,16
2023-01-20,CAISO_NP15,133.58021875,CAISO,Western,collapsed_hourly,16
2023-01-21,CAISO_NP15,122.402626875,CAISO,Western,collapsed_hourly,16
2023-01-22,CAISO_NP15,113.309770625,CAISO,Western,collapsed_hourly,16
2023-01-23,CAISO_NP15,131.960785625,CAISO,Western,collapsed_hourly,16
2023-01-24,CAISO_NP15,146.666239375,CAISO,Western,collapsed_hourly,16
2023-01-25,CAISO_NP15,157.3151125,CAISO,Western,collapsed_hourly,16
2023-01-26,CAISO_NP15,126.629611875,CAISO,Western,collapsed_hourly,16
2023-01-27,CAISO_NP15,74.301960625,CAISO,Western,collapsed_hourly,16
2023-01-28,CAISO_NP15,75.24486375000001,CAISO,Western,collapsed_hourly,16
2023-01-29,CAISO_NP15,88.077275,CAISO,Western,collapsed_hourly,16
2023-01-30,CAISO_NP15,120.02872875,CAISO,Western,collapsed_hourly,16
2023-02-01,CAISO_NP15,108.57446625,CAISO,Western,collapsed_hourly,16
2023-02-02,CAISO_NP15,145.403754375,CAISO,Western,collapsed_hourly,16
2023-02-03,CAISO_NP15,65.184461875,CAISO,Western,collapsed_hourly,16
2023-02-04,CAISO_NP15,54.65347625,CAISO,Western,collapsed_hourly,16
2023-02-05,CAISO_NP15,48.35512375,CAISO,Western,collapsed_hourly,16
2023-02-06,CAISO_NP15,51.336098125,CAISO,Western,collapsed_hourly,16
2023-02-07,CAISO_NP15,50.069201875,CAISO,Western,collapsed_hourly,16
2023-02-08,CAISO_NP15,50.11893625,CAISO,Western,collapsed_hourly,16
2023-02-09,CAISO_NP15,50.61986625,CAISO,Western,collapsed_hourly,16
2023-02-10,CAISO_NP15,55.050046875,CAISO,Western,collapsed_hourly,16
2023-02-11,CAISO_NP15,52.67172,CAISO,Western,collapsed_hourly,16
2023-02-12,CAISO_NP15,47.098081875,CAISO,Western,collapsed_hourly,16
2023-02-13,CAISO_NP15,54.2808075,CAISO,Western,collapsed_hourly,16
2023-02-14,CAISO_NP15,55.5650975,CAISO,Western,collapsed_hourly,16
2023-02-15,CAISO_NP15,55.064183125,CAISO,Western,collapsed_hourly,16
2023-02-16,CAISO_NP15,76.29782625,CAISO,Western,collapsed_hourly,16
2023-02-17,CAISO_NP15,69.802595,CAISO,Western,collapsed_hourly,16
2023-02-18,CAISO_NP15,47.231738125,CAISO,Western,collapsed_hourly,16
2023-02-19,CAISO_NP15,39.52302,CAISO,Western,collapsed_hourly,16
2023-02-20,CAISO_NP15,44.0660175,CAISO,Western,collapsed_hourly,16
2023-02-21,CAISO_NP15,51.479134375,CAISO,Western,collapsed_hourly,16
2023-02-22,CAISO_NP15,66.808006875,CAISO,Western,collapsed_hourly,16
2023-02-23,CAISO_NP15,92.33427375,CAISO,Western,collapsed_hourly,16
2023-02-24,CAISO_NP15,141.04111375,CAISO,Western,collapsed_hourly,16
2023-02-25,CAISO_NP15,122.822081875,CAISO,Western,collapsed_hourly,16
2023-02-26,CAISO_NP15,89.35401937500001,CAISO,Western,collapsed_hourly,16
2023-02-27,CAISO_NP15,120.01615125000001,CAISO,Western,collapsed_hourly,16
2023-03-01,CAISO_NP15,83.267790625,CAISO,Western,collapsed_hourly,16
2023-03-02,CAISO_NP15,98.493050625,CAISO,Western,collapsed_hourly,16
2023-03-03,CAISO_NP15,96.6610775,CAISO,Western,collapsed_hourly,16
2023-03-04,CAISO_NP15,74.113944375,CAISO,Western,collapsed_hourly,16
2023-03-05,CAISO_NP15,71.724693125,CAISO,Western,collapsed_hourly,16
2023-03-06,CAISO_NP15,99.10751125,CAISO,Western,collapsed_hourly,16
2023-03-07,CAISO_NP15,103.58833125000001,CAISO,Western,collapsed_hourly,16
2023-03-08,CAISO_NP15,89.84178125,CAISO,Western,collapsed_hourly,16
2023-03-09,CAISO_NP15,107.496365,CAISO,Western,collapsed_hourly,16
2023-03-10,CAISO_NP15,77.261470625,CAISO,Western,collapsed_hourly,16
2023-03-11,CAISO_NP15,51.786905625,CAISO,Western,collapsed_hourly,16
2023-03-12,CAISO_NP15,44.81092375,CAISO,Western,collapsed_hourly,16
2023-03-13,CAISO_NP15,62.733753125,CAISO,Western,collapsed_hourly,16
2023-03-14,CAISO_NP15,86.07144,CAISO,Western,collapsed_hourly,16
2023-03-15,CAISO_NP15,67.14129125,CAISO,Western,collapsed_hourly,16
2023-03-16,CAISO_NP15,65.375928125,CAISO,Western,collapsed_hourly,16
2023-03-17,CAISO_NP15,61.148960625,CAISO,Western,collapsed_hourly,16
2023-03-18,CAISO_NP15,46.019431874999995,CAISO,Western,collapsed_hourly,16
2023-03-19,CAISO_NP15,56.38555125,CAISO,Western,collapsed_hourly,16
2023-03-20,CAISO_NP15,59.471059374999996,CAISO,Western,collapsed_hourly,16
2023-03-21,CAISO_NP15,94.352653125,CAISO,Western,collapsed_hourly,16
2023-03-22,CAISO_NP15,77.34164,CAISO,Western,collapsed_hourly,16
2023-03-23,CAISO_NP15,59.122711875,CAISO,Western,collapsed_hourly,16
2023-03-24,CAISO_NP15,40.845693125,CAISO,Western,collapsed_hourly,16
2023-03-25,CAISO_NP15,31.153466875,CAISO,Western,collapsed_hourly,16
2023-03-26,CAISO_NP15,27.524790624999998,CAISO,Western,collapsed_hourly,16
2023-03-27,CAISO_NP15,63.0297875,CAISO,Western,collapsed_hourly,16
2023-03-28,CAISO_NP15,65.7281,CAISO,Western,collapsed_hourly,16
2023-03-29,CAISO_NP15,66.740715,CAISO,Western,collapsed_hourly,16
2023-03-30,CAISO_NP15,64.2970075,CAISO,Western,collapsed_hourly,16
2023-04-01,CAISO_NP15,39.0954725,CAISO,Western,collapsed_hourly,16
2023-04-02,CAISO_NP15,30.52843875,CAISO,Western,collapsed_hourly,16
2023-04-03,CAISO_NP15,44.328545,CAISO,Western,collapsed_hourly,16
2023-04-04,CAISO_NP15,65.821238125,CAISO,Western,collapsed_hourly,16
2023-04-05,CAISO_NP15,75.614408125,CAISO,Western,collapsed_hourly,16
2023-04-06,CAISO_NP15,85.322833125,CAISO,Western,collapsed_hourly,16
2023-04-07,CAISO_NP15,62.102441875,CAISO,Western,collapsed_hourly,16
2023-04-08,CAISO_NP15,39.745456875,CAISO,Western,collapsed_hourly,16
2023-04-09,CAISO_NP15,27.63185125,CAISO,Western,collapsed_hourly,16
2023-04-10,CAISO_NP15,58.089990625,CAISO,Western,collapsed_hourly,16
2023-04-11,CAISO_NP15,47.593095625000004,CAISO,Western,collapsed_hourly,16
2023-04-12,CAISO_NP15,59.081934375,CAISO,Western,collapsed_hourly,16
2023-04-13,CAISO_NP15,42.173935,CAISO,Western,collapsed_hourly,16
2023-04-14,CAISO_NP15,38.672299375,CAISO,Western,collapsed_hourly,16
2023-04-15,CAISO_NP15,35.718230625,CAISO,Western,collapsed_hourly,16
2023-04-16,CAISO_NP15,26.767061249999998,CAISO,Western,collapsed_hourly,16
2023-04-17,CAISO_NP15,44.92220375,CAISO,Western,collapsed_hourly,16
2023-04-18,CAISO_NP15,43.370666875,CAISO,Western,collapsed_hourly,16
2023-04-19,CAISO_NP15,44.956885,CAISO,Western,collapsed_hourly,16
2023-04-20,CAISO_NP15,47.167388125,CAISO,Western,collapsed_hourly,16
2023-04-21,CAISO_NP15,48.1396275,CAISO,Western,collapsed_hourly,16
2023-04-22,CAISO_NP15,36.458975,CAISO,Western,collapsed_hourly,16
2023-04-23,CAISO_NP15,21.559026875,CAISO,Western,collapsed_hourly,16
2023-04-24,CAISO_NP15,26.520075,CAISO,Western,collapsed_hourly,16
2023-04-25,CAISO_NP15,37.151374375,CAISO,Western,collapsed_hourly,16
2023-04-26,CAISO_NP15,46.9179825,CAISO,Western,collapsed_hourly,16
2023-04-27,CAISO_NP15,54.1676975,CAISO,Western,collapsed_hourly,16
2023-04-28,CAISO_NP15,46.719401875,CAISO,Western,collapsed_hourly,16
2023-04-29,CAISO_NP15,31.381553125,CAISO,Western,collapsed_hourly,16
2023-05-01,CAISO_NP15,24.20448375,CAISO,Western,collapsed_hourly,16
2023-05-02,CAISO_NP15,36.2300125,CAISO,Western,collapsed_hourly,16
2023-05-03,CAISO_NP15,30.67447875,CAISO,Western,collapsed_hourly,16
2023-05-04,CAISO_NP15,19.976436875,CAISO,Western,collapsed_hourly,16
2023-05-05,CAISO_NP15,11.350355,CAISO,Western,collapsed_hourly,16
2023-05-06,CAISO_NP15,0.6591300000000002,CAISO,Western,collapsed_hourly,16
2023-05-07,CAISO_NP15,-6.736203125,CAISO,Western,collapsed_hourly,16
2023-05-08,CAISO_NP15,7.733975625,CAISO,Western,collapsed_hourly,16
2023-05-09,CAISO_NP15,12.41826125,CAISO,Western,collapsed_hourly,16
2023-05-10,CAISO_NP15,5.3011925,CAISO,Western,collapsed_hourly,16
2023-05-11,CAISO_NP15,5.116491249999999,CAISO,Western,collapsed_hourly,16
2023-05-12,CAISO_NP15,12.229820625,CAISO,Western,collapsed_hourly,16
2023-05-13,CAISO_NP15,6.463766249999999,CAISO,Western,collapsed_hourly,16
2023-05-14,CAISO_NP15,1.3007375,CAISO,Western,collapsed_hourly,16
2023-05-15,CAISO_NP15,24.457815625000002,CAISO,Western,collapsed_hourly,16
2023-05-16,CAISO_NP15,25.437140625,CAISO,Western,collapsed_hourly,16
2023-05-17,CAISO_NP15,25.102139375,CAISO,Western,collapsed_hourly,16
2023-05-18,CAISO_NP15,17.56271375,CAISO,Western,collapsed_hourly,16
2023-05-19,CAISO_NP15,14.098188125,CAISO,Western,collapsed_hourly,16
2023-05-20,CAISO_NP15,8.0162025,CAISO,Western,collapsed_hourly,16
2023-05-21,CAISO_NP15,2.613149375,CAISO,Western,collapsed_hourly,16
2023-05-22,CAISO_NP15,13.721293750000001,CAISO,Western,collapsed_hourly,16
2023-05-23,CAISO_NP15,16.9220575,CAISO,Western,collapsed_hourly,16
2023-05-24,CAISO_NP15,16.28108125,CAISO,Western,collapsed_hourly,16
2023-05-25,CAISO_NP15,12.62283875,CAISO,Western,collapsed_hourly,16
2023-05-26,CAISO_NP15,8.573011875,CAISO,Western,collapsed_hourly,16
2023-05-27,CAISO_NP15,-3.053143125,CAISO,Western,collapsed_hourly,16
2023-05-28,CAISO_NP15,-3.9490625,CAISO,Western,collapsed_hourly,16
2023-05-29,CAISO_NP15,0.5617249999999998,CAISO,Western,collapsed_hourly,16
2023-05-30,CAISO_NP15,10.289665625,CAISO,Western,collapsed_hourly,16
2023-06-01,CAISO_NP15,17.765581875000002,CAISO,Western,collapsed_hourly,16
2023-06-02,CAISO_NP15,14.95225375,CAISO,Western,collapsed_hourly,16
2023-06-03,CAISO_NP15,12.187439375,CAISO,Western,collapsed_hourly,16
2023-06-04,CAISO_NP15,16.399788125,CAISO,Western,collapsed_hourly,16
2023-06-05,CAISO_NP15,29.181499375,CAISO,Western,collapsed_hourly,16
2023-06-06,CAISO_NP15,32.14652125,CAISO,Western,collapsed_hourly,16
2023-06-07,CAISO_NP15,33.707440625000004,CAISO,Western,collapsed_hourly,16
2023-06-08,CAISO_NP15,33.0442425,CAISO,Western,collapsed_hourly,16
2023-06-09,CAISO_NP15,28.387719375,CAISO,Western,collapsed_hourly,16
2023-06-10,CAISO_NP15,27.651945625,CAISO,Western,collapsed_hourly,16
2023-06-11,CAISO_NP15,18.98002875,CAISO,Western,collapsed_hourly,16
2023-06-12,CAISO_NP15,28.508475,CAISO,Western,collapsed_hourly,16
2023-06-13,CAISO_NP15,21.23986125,CAISO,Western,collapsed_hourly,16
2023-06-14,CAISO_NP15,18.69267875,CAISO,Western,collapsed_hourly,16
2023-06-15,CAISO_NP15,18.97957625,CAISO,Western,collapsed_hourly,16
2023-06-16,CAISO_NP15,22.696151874999998,CAISO,Western,collapsed_hourly,16
2023-06-17,CAISO_NP15,14.08319,CAISO,Western,collapsed_hourly,16
2023-06-18,CAISO_NP15,2.05529,CAISO,Western,collapsed_hourly,16
2023-06-19,CAISO_NP15,10.745795625,CAISO,Western,collapsed_hourly,16
2023-06-20,CAISO_NP15,9.94699875,CAISO,Western,collapsed_hourly,16
2023-06-21,CAISO_NP15,17.856816875,CAISO,Western,collapsed_hourly,16
2023-06-22,CAISO_NP15,22.240502499999998,CAISO,Western,collapsed_hourly,16
2023-06-23,CAISO_NP15,27.821809375,CAISO,Western,collapsed_hourly,16
2023-06-24,CAISO_NP15,15.224125625,CAISO,Western,collapsed_hourly,16
2023-06-25,CAISO_NP15,10.798243124999999,CAISO,Western,collapsed_hourly,16
2023-06-26,CAISO_NP15,28.888273125,CAISO,Western,collapsed_hourly,16
2023-06-27,CAISO_NP15,24.819490625,CAISO,Western,collapsed_hourly,16
2023-06-28,CAISO_NP15,26.47738125,CAISO,Western,collapsed_hourly,16
2023-06-29,CAISO_NP15,36.994670625,CAISO,Western,collapsed_hourly,16
2023-07-01,CAISO_NP15,38.325959375,CAISO,Western,collapsed_hourly,16
2023-07-02,CAISO_NP15,39.394299375,CAISO,Western,collapsed_hourly,16
2023-07-03,CAISO_NP15,44.669000625,CAISO,Western,collapsed_hourly,16
2023-07-04,CAISO_NP15,36.695223125,CAISO,Western,collapsed_hourly,16
2023-07-05,CAISO_NP15,37.081751249999996,CAISO,Western,collapsed_hourly,16
2023-07-06,CAISO_NP15,36.729570625,CAISO,Western,collapsed_hourly,16
2023-07-07,CAISO_NP15,32.5551525,CAISO,Western,collapsed_hourly,16
2023-07-08,CAISO_NP15,28.874322499999998,CAISO,Western,collapsed_hourly,16
2023-07-09,CAISO_NP15,28.289136875,CAISO,Western,collapsed_hourly,16
2023-07-10,CAISO_NP15,34.887936875,CAISO,Western,collapsed_hourly,16
2023-07-11,CAISO_NP15,39.735703125,CAISO,Western,collapsed_hourly,16
2023-07-12,CAISO_NP15,39.322809375,CAISO,Western,collapsed_hourly,16
2023-07-13,CAISO_NP15,40.948336875,CAISO,Western,collapsed_hourly,16
2023-07-14,CAISO_NP15,48.16072875,CAISO,Western,collapsed_hourly,16
2023-07-15,CAISO_NP15,54.87891,CAISO,Western,collapsed_hourly,16
2023-07-16,CAISO_NP15,57.499499375,CAISO,Western,collapsed_hourly,16
2023-07-17,CAISO_NP15,57.87866125,CAISO,Western,collapsed_hourly,16
2023-07-18,CAISO_NP15,55.119311875,CAISO,Western,collapsed_hourly,16
2023-07-19,CAISO_NP15,58.587943125,CAISO,Western,collapsed_hourly,16
2023-07-20,CAISO_NP15,63.716209375,CAISO,Western,collapsed_hourly,16
2023-07-21,CAISO_NP15,68.67310125,CAISO,Western,collapsed_hourly,16
2023-07-22,CAISO_NP15,64.346065625,CAISO,Western,collapsed_hourly,16
2023-07-23,CAISO_NP15,56.61681375,CAISO,Western,collapsed_hourly,16
2023-07-24,CAISO_NP15,59.50839125,CAISO,Western,collapsed_hourly,16
2023-07-25,CAISO_NP15,63.747244375,CAISO,Western,collapsed_hourly,16
2023-07-26,CAISO_NP15,56.937800625,CAISO,Western,collapsed_hourly,16
2023-07-27,CAISO_NP15,55.135689375,CAISO,Western,collapsed_hourly,16
2023-07-28,CAISO_NP15,64.265258125,CAISO,Western,collapsed_hourly,16
2023-07-29,CAISO_NP15,54.999539375,CAISO,Western,collapsed_hourly,16
2023-07-30,CAISO_NP15,50.88212,CAISO,Western,collapsed_hourly,16
2023-08-01,CAISO_NP15,54.3470075,CAISO,Western,collapsed_hourly,16
2023-08-02,CAISO_NP15,55.309340625,CAISO,Western,collapsed_hourly,16
2023-08-03,CAISO_NP15,54.76798125,CAISO,Western,collapsed_hourly,16
2023-08-04,CAISO_NP15,53.47613375,CAISO,Western,collapsed_hourly,16
2023-08-05,CAISO_NP15,52.627270625,CAISO,Western,collapsed_hourly,16
2023-08-06,CAISO_NP15,58.985030625,CAISO,Western,collapsed_hourly,16
2023-08-07,CAISO_NP15,74.358429375,CAISO,Western,collapsed_hourly,16
2023-08-08,CAISO_NP15,55.91041,CAISO,Western,collapsed_hourly,16
2023-08-09,CAISO_NP15,51.248591875,CAISO,Western,collapsed_hourly,16
2023-08-10,CAISO_NP15,51.496169375,CAISO,Western,collapsed_hourly,16
2023-08-11,CAISO_NP15,50.263595,CAISO,Western,collapsed_hourly,16
2023-08-12,CAISO_NP15,46.711086875,CAISO,Western,collapsed_hourly,16
2023-08-13,CAISO_NP15,54.328698125,CAISO,Western,collapsed_hourly,16
2023-08-14,CAISO_NP15,81.32229000000001,CAISO,Western,collapsed_hourly,16
2023-08-15,CAISO_NP15,146.89798375,CAISO,Western,collapsed_hourly,16
2023-08-16,CAISO_NP15,194.387425,CAISO,Western,collapsed_hourly,16
2023-08-17,CAISO_NP15,76.64150125,CAISO,Western,collapsed_hourly,16
2023-08-18,CAISO_NP15,50.366778124999996,CAISO,Western,collapsed_hourly,16
2023-08-19,CAISO_NP15,47.773855,CAISO,Western,collapsed_hourly,16
2023-08-20,CAISO_NP15,49.935919999999996,CAISO,Western,collapsed_hourly,16
2023-08-21,CAISO_NP15,50.2156475,CAISO,Western,collapsed_hourly,16
2023-08-22,CAISO_NP15,48.23089125,CAISO,Western,collapsed_hourly,16
2023-08-23,CAISO_NP15,46.207691875,CAISO,Western,collapsed_hourly,16
2023-08-24,CAISO_NP15,45.05796,CAISO,Western,collapsed_hourly,16
2023-08-25,CAISO_NP15,45.437175625,CAISO,Western,collapsed_hourly,16
2023-08-26,CAISO_NP15,43.87343125,CAISO,Western,collapsed_hourly,16
2023-08-27,CAISO_NP15,45.240491875,CAISO,Western,collapsed_hourly,16
2023-08-28,CAISO_NP15,59.9590925,CAISO,Western,collapsed_hourly,16
2023-08-29,CAISO_NP15,53.304439375,CAISO,Western,collapsed_hourly,16
2023-08-30,CAISO_NP15,51.15367125,CAISO,Western,collapsed_hourly,16
2023-09-01,CAISO_NP15,36.445370625,CAISO,Western,collapsed_hourly,16
2023-09-02,CAISO_NP15,35.82901125,CAISO,Western,collapsed_hourly,16
2023-09-03,CAISO_NP15,30.466574375,CAISO,Western,collapsed_hourly,16
2023-09-04,CAISO_NP15,29.05578875,CAISO,Western,collapsed_hourly,16
2023-09-05,CAISO_NP15,38.945113125,CAISO,Western,collapsed_hourly,16
2023-09-06,CAISO_NP15,39.120613125,CAISO,Western,collapsed_hourly,16
2023-09-07,CAISO_NP15,41.639648125,CAISO,Western,collapsed_hourly,16
2023-09-08,CAISO_NP15,45.902505,CAISO,Western,collapsed_hourly,16
2023-09-09,CAISO_NP15,42.78523625,CAISO,Western,collapsed_hourly,16
2023-09-10,CAISO_NP15,44.95255375,CAISO,Western,collapsed_hourly,16
2023-09-11,CAISO_NP15,54.083073125,CAISO,Western,collapsed_hourly,16
2023-09-12,CAISO_NP15,44.3533175,CAISO,Western,collapsed_hourly,16
2023-09-13,CAISO_NP15,47.926853125,CAISO,Western,collapsed_hourly,16
2023-09-14,CAISO_NP15,49.646355,CAISO,Western,collapsed_hourly,16
2023-09-15,CAISO_NP15,53.453963125,CAISO,Western,collapsed_hourly,16
2023-09-16,CAISO_NP15,41.410569375,CAISO,Western,collapsed_hourly,16
2023-09-17,CAISO_NP15,37.30735625,CAISO,Western,collapsed_hourly,16
2023-09-18,CAISO_NP15,39.549956875,CAISO,Western,collapsed_hourly,16
2023-09-19,CAISO_NP15,35.99425625,CAISO,Western,collapsed_hourly,16
2023-09-20,CAISO_NP15,39.096065,CAISO,Western,collapsed_hourly,16
2023-09-21,CAISO_NP15,37.390728125,CAISO,Western,collapsed_hourly,16
2023-09-22,CAISO_NP15,39.5254075,CAISO,Western,collapsed_hourly,16
2023-09-23,CAISO_NP15,30.08565625,CAISO,Western,collapsed_hourly,16
2023-09-24,CAISO_NP15,29.4014875,CAISO,Western,collapsed_hourly,16
2023-09-25,CAISO_NP15,37.475656875,CAISO,Western,collapsed_hourly,16
2023-09-26,CAISO_NP15,38.07784625,CAISO,Western,collapsed_hourly,16
2023-09-27,CAISO_NP15,36.813335625,CAISO,Western,collapsed_hourly,16
2023-09-28,CAISO_NP15,35.959235625,CAISO,Western,collapsed_hourly,16
2023-09-29,CAISO_NP15,33.405983125,CAISO,Western,collapsed_hourly,16
2023-10-01,CAISO_NP15,29.932346875,CAISO,Western,collapsed_hourly,16
2023-10-02,CAISO_NP15,37.60192375,CAISO,Western,collapsed_hourly,16
2023-10-03,CAISO_NP15,48.206559375,CAISO,Western,collapsed_hourly,16
2023-10-04,CAISO_NP15,49.813696875,CAISO,Western,collapsed_hourly,16
2023-10-05,CAISO_NP15,61.71331,CAISO,Western,collapsed_hourly,16
2023-10-06,CAISO_NP15,72.686234375,CAISO,Western,collapsed_hourly,16
2023-10-07,CAISO_NP15,63.595158125,CAISO,Western,collapsed_hourly,16
2023-10-08,CAISO_NP15,59.44531125,CAISO,Western,collapsed_hourly,16
2023-10-09,CAISO_NP15,55.912265,CAISO,Western,collapsed_hourly,16
2023-10-10,CAISO_NP15,51.018515625,CAISO,Western,collapsed_hourly,16
2023-10-11,CAISO_NP15,52.31857375,CAISO,Western,collapsed_hourly,16
2023-10-12,CAISO_NP15,48.447656875,CAISO,Western,collapsed_hourly,16
2023-10-13,CAISO_NP15,51.074031250000004,CAISO,Western,collapsed_hourly,16
2023-10-14,CAISO_NP15,47.493100625,CAISO,Western,collapsed_hourly,16
2023-10-15,CAISO_NP15,48.225844375,CAISO,Western,collapsed_hourly,16
2023-10-16,CAISO_NP15,58.302195,CAISO,Western,collapsed_hourly,16
2023-10-17,CAISO_NP15,73.64952,CAISO,Western,collapsed_hourly,16
2023-10-18,CAISO_NP15,76.021313125,CAISO,Western,collapsed_hourly,16
2023-10-19,CAISO_NP15,100.487116875,CAISO,Western,collapsed_hourly,16
2023-10-20,CAISO_NP15,78.944593125,CAISO,Western,collapsed_hourly,16
2023-10-21,CAISO_NP15,56.457345625,CAISO,Western,collapsed_hourly,16
2023-10-22,CAISO_NP15,55.680939375,CAISO,Western,collapsed_hourly,16
2023-10-23,CAISO_NP15,56.979600625,CAISO,Western,collapsed_hourly,16
2023-10-24,CAISO_NP15,65.4864175,CAISO,Western,collapsed_hourly,16
2023-10-25,CAISO_NP15,61.94376625,CAISO,Western,collapsed_hourly,16
2023-10-26,CAISO_NP15,69.15138125,CAISO,Western,collapsed_hourly,16
2023-10-27,CAISO_NP15,63.97898,CAISO,Western,collapsed_hourly,16
2023-10-28,CAISO_NP15,62.391909375,CAISO,Western,collapsed_hourly,16
2023-10-29,CAISO_NP15,62.936155625,CAISO,Western,collapsed_hourly,16
2023-10-30,CAISO_NP15,69.2612525,CAISO,Western,collapsed_hourly,16
